"","cruise_name","station","zoo_gear","ich_gear","lat","lon","region","region_name","strata_47","strata_46","strata_26","date","month","day","year","doy","time","depth","season","sfc_temp","sfc_salt","btm_temp","btm_salt","volume_1m2","min_nonzero","log10_ZP","log_mean_ZP","sd_ZP","runMean_ZP"
"356","DE0911",1,"6B3Z","6B3I",41.0167,-71.0817,2,"MAB",20,20,10,"11/3/2009",11,3,2009,307,"17:15",44,"Fall",13.26,32.121,13,32.465,3.14,0.16,0.507855871695831,1.06365988529127,0.0911304007483624,1.15711546448901
"357","DE1009",85,"6B3Z","6B3I",40.69,-70.9783,2,"MAB",19,19,9,"9/1/2010",9,1,2010,244,"1:27",64,"Fall",22.45,33.129,9.46,33.108,32.87,0.16,1.51785541893003,1.05024195785399,0.0911304007483624,1.14411553915249
"358","DE1109",27,"6B3","6B3",37.0533,-74.6817,1,"MAB",4,4,1,"11/8/2011",11,8,2011,312,"17:03",88,"Fall",15.15,32.58,15.06,33.722,9.81,0.16,0.995196291597179,1.06199069280375,0.0911304007483624,1.10975164944158
"359","HB1206",1146,"6B3Z","6B3I",40.57,-73.18,2,"MAB",17,17,8,"9/19/2012",9,19,2012,263,"18:20",24,"Fall",19.84,31.475,16.68,32.037,7.23,0.16,0.863917376957861,0.989202385838488,0.0911304007483624,1.07531045604577
"360","EX1305",79,"6B3Z","6B3I",41.33,-71.005,2,"MAB",20,20,10,"9/5/2013",9,5,2013,248,"0:47",28,"Fall",19.28,31.687,14.62,32.28,25.35,0.16,1.40534636017571,1.24972761635072,0.0911304007483624,1.08296450762764
"361","HB1405",6014,"6B3Z","6B3I",40.5617,-72.9383,2,"MAB",16,16,8,"9/25/2014",9,25,2014,268,"15:21",30,"Fall",19.65,32.69,18.62,33.32,5.12,0.16,0.716003343634799,1.09168994938361,0.0911304007483624,1.08857052044611
"362","GU1506",22,"6B3Z","6B3I",39.2467,-73.5917,1,"MAB",11,11,5,"10/14/2015",10,14,2015,287,"19:34",47,"Fall",18.46,33.805,18.43,34.444,32.61,0.16,1.51441492058037,1.13293056855958,0.0911304007483624,1.10510824258723
"363","HB1604",2025,"6B3Z","6B3I",38.77,-73.055,1,"MAB",10,10,4,"9/9/2016",9,9,2016,253,"21:58",176,"Fall",22.64,34.668,13.17,35.67,11.02,0.16,1.04532297878666,1.1023368410005,0.0911304007483624,1.11317747222658
"364","GU1706",30,"6B3Z","6B3I",40.4983,-69.0783,2,"MAB",23,23,11,"11/4/2017",11,4,2017,308,"2:50",78,"Fall",14.83,32.637,11.67,33.098,19.46,0.16,1.29092455938275,1.10792457950014,0.0911304007483624,1.13692191095891
"365","HB1806",6762,"6B3Z","6B3I",37.3967,-74.7617,1,"MAB",5,5,2,"9/6/2018",9,6,2018,249,"21:29",47,"Fall",28.54,31.552,8.42,32.844,11.35,0.16,1.05804623039528,1.27036246757394,0.0911304007483624,1.14104888120356
"366","GU1905",12,"6B3Z","6B3I",39.82,-73.7417,1,"MAB",11,11,5,"10/18/2019",10,18,2019,291,"9:51",26,"Fall",17.7,32.189,17.72,32.202,5.19,0.16,0.721810615212547,1.19938020447392,0.0911304007483624,1.16258693222162
"367","HB2103",3083,"6B3Z","6B3I",39.9017,-71.63,2,"MAB",18,18,9,"9/26/2021",9,26,2021,269,"10:46",203,"Fall",23.48,34.825,12.66,35.628,10.43,0.16,1.02160271602824,1.14630022540727,0.0911304007483624,1.16526086359115
"368","AL7702",229,"6B3","6B5",40.9167,-70.7333,2,"MAB",24,24,12,"4/17/1977",4,17,1977,107,"5:55",53,"Spring",NA,NA,NA,NA,6.2,0.17,0.798305282021977,1.11788943114946,0.178134412772399,1.11788943114946
"369","AR7804",112,"6B3","6B5",40.9167,-69.1,2,"MAB",23,23,11,"5/17/1978",5,17,1978,137,"13:30",71,"Spring",6.24,32.73,6.34,32.76,62.32,0.17,1.79521938752563,0.916241681186146,0.178134412772399,1.0170655561678
"370","DE7903",45,"6B3","6B5",39.2,-73.65,1,"MAB",11,11,5,"3/2/1979",3,2,1979,61,"10:47",40,"Spring",5.49,33.824,5.17,33.904,5.53,0.17,0.749349760597477,0.941383405490274,0.178134412772399,0.991838172608626
"371","AL8002",56,"6B3","6B5",40.4333,-73.2167,2,"MAB",16,16,8,"3/8/1980",3,8,1980,68,"7:24",29,"Spring",2.4,33.211,2.4,33.242,7.88,0.17,0.90118578013715,0.812115577476453,0.178134412772399,0.946907523825583
"372","AL8101",123,"6B3","6B5",39.9167,-73.9333,1,"MAB",13,13,6,"3/21/1981",3,21,1981,80,"0:07",22,"Spring",3.3,33.196,3.13,33.271,1.46,0.17,0.188928483760853,0.787711847024886,0.178134412772399,0.915068388465443
"373","AL8202",65,"6B3","6B5",40.9167,-69.1,2,"MAB",23,23,11,"3/8/1982",3,8,1982,67,"20:12",74,"Spring",4.27,32.803,NA,32.75,16.59,0.17,1.22206584258859,0.847111380011446,0.178134412772399,0.860912778237841
"374","AL8301",15,"6B3","6B5",37.8,-75.2833,1,"MAB",9,9,6,"3/1/1983",3,1,1983,60,"1:31",14,"Spring",NA,NA,NA,NA,5.37,0.17,0.736794754924361,0.739520594101488,0.178134412772399,0.82556856082091
"375","AL8402",153,"6B3","6B5",40.2333,-73.3167,2,"MAB",16,16,8,"3/14/1984",3,14,1984,74,"19:58",40,"Spring",NA,NA,NA,NA,10.81,0.17,1.03722723458227,0.940881477725718,0.178134412772399,0.825468175267998
"376","AL8502",89,"6B3","6B5",36.8833,-75.6333,1,"MAB",6,6,3,"3/7/1985",3,7,1985,66,"19:59",22,"Spring",NA,NA,NA,NA,1.16,0.17,0.0951693514317551,0.974387297162894,0.178134412772399,0.857922519205286
"377","AL8602",174,"6B3","6B5",40.0667,-72.0667,2,"MAB",15,15,7,"3/31/1986",3,31,1986,90,"6:36",76,"Spring",NA,NA,NA,NA,11.72,0.17,1.07206599141475,1.09534691479192,0.178134412772399,0.919449532758693
"378","AA8704",42,"6B3","6B5",38.75,-73.75,1,"MAB",11,11,5,"4/17/1987",4,17,1987,107,"0:45",54,"Spring",NA,NA,NA,NA,18.91,0.17,1.27863929789074,1.30729003022421,0.178134412772399,1.01148526280125
"379","AL8802",97,"6B3","6B5",40.4333,-73.8333,2,"MAB",17,17,8,"3/13/1988",3,13,1988,73,"18:26",26,"Spring",NA,NA,NA,NA,0.82,0.17,-0.0433514207947967,0.899247077995509,0.178134412772399,1.04343055958005
"380","DE9004",140,"6B3","6B5",40.0167,-71.1,2,"MAB",18,18,9,"3/19/1990",3,19,1990,78,"17:23",228,"Spring",NA,NA,NA,NA,21.49,0.17,1.33395080438725,1.40590174888808,0.178134412772399,1.13643461381252
"381","AL9203",153,"6B3","6B5",41.0833,-71.1167,2,"MAB",20,20,10,"3/19/1992",3,19,1992,79,"21:22",34,"Spring",4.29,32.432,4.29,32.433,3.83,0.17,0.592731766393962,1.10401139134073,0.178134412772399,1.16235943264809
"382","AL9304",147,"6B3","6B5",40.1833,-70.85,2,"MAB",18,18,9,"3/30/1993",3,30,1993,89,"5:33",133,"Spring",6.35,32.939,11.17,35.113,43.66,0.17,1.64092842086683,1.31826701372199,0.178134412772399,1.2069434524341
"383","DE9403",173,"6B3","6B5",40.8333,-70.2833,2,"MAB",24,24,12,"4/5/1994",4,5,1994,95,"6:50",45,"Spring",3.67,32.405,3.56,32.413,44.43,0.17,1.64850637771216,1.46260497798017,0.178134412772399,1.23800644198529
"384","AL9504",1,"6B3","",38.5333,-73.2833,1,"MAB",10,10,4,"3/7/1995",3,7,1995,66,"15:20",164,"Spring",13,35.503,13.27,35.693,4.24,0.17,0.635986111800833,0.979428098496957,0.178134412772399,1.25404264608558
"385","AL9604",78,"6B3","",37.7333,-75.4833,1,"MAB",9,9,6,"3/20/1996",3,20,1996,80,"16:47",15,"Spring",4.73,31.274,4.67,31.296,7.89,0.17,0.901730691729219,1.2116141963039,0.178134412772399,1.21518513556875
"386","AL9704",28,"6B3","",36.5233,-74.8133,1,"MAB",5,5,2,"3/7/1997",3,7,1997,66,"4:48",52,"Spring",9.35,33.125,10.02,33.653,24.63,0.17,1.3929606147968,1.03540132463138,0.178134412772399,1.20146312222688
"387","AL9804",175,"6B3","",41.0583,-70.1517,2,"MAB",25,25,12,"3/23/1998",3,23,1998,82,"4:41",26,"Spring",NA,NA,NA,NA,5.52,0.17,0.748575616930992,1.28028328747123,0.178134412772399,1.19386637697673
"388","AL9903",180,"6B3","",40.3483,-69.2033,2,"MAB",23,23,11,"3/31/1999",3,31,1999,90,"18:31",82,"Spring",5.99,32.79,6.57,33.14,15.77,0.17,1.20016624636311,1.08607190292215,0.178134412772399,1.11855976196512
"389","AL0002",34,"6B3Z","6B3I",35.7267,-74.935,1,"MAB",1,1,1,"3/20/2000",3,20,2000,80,"0:34",57,"Spring",13.15,35.465,9.93,34.858,29.97,0.17,1.47791673230464,1.215779863021,0.178134412772399,1.16583011486993
"390","AL0103",9,"6B3Z","6B3I",39.1717,-73.1667,1,"MAB",10,10,4,"3/1/2001",3,1,2001,60,"1:56",65,"Spring",6.75,33.387,6.77,33.389,27.15,0.17,1.43512737960915,1.33816157587909,0.178134412772399,1.19113959078497
"391","AL0203",156,"6B3Z","6B3I",40.7567,-69.0817,2,"MAB",23,23,11,"3/2/2002",3,2,2002,61,"0:13",72,"Spring",6.05,32.912,6.02,32.93,19.96,0.17,1.30200606058654,1.20859009947382,0.178134412772399,1.22577734575346
"392","DE0302",103,"6B3Z","6B3I",40.9167,-70.2833,2,"MAB",24,24,12,"3/1/2003",3,1,2003,60,"0:18",40,"Spring",2.09,33.088,2.1,33.079,27.71,0.17,1.44396667837458,1.16295185889451,0.178134412772399,1.20231106003811
"393","AL0403",192,"6B3Z","6B3I",40.7067,-69.2033,2,"MAB",23,23,11,"4/1/2004",4,1,2004,92,"5:41",62,"Spring",4.2,33.143,4.18,33.169,273.19,0.17,2.43659990297453,1.34761563256224,0.178134412772399,1.25461980596613
"394","AL0503",79,"6B3Z","6B3I",39.3367,-72.5417,2,"MAB",14,14,7,"3/17/2005",3,17,2005,76,"3:03",132,"Spring",5.64,33.044,11.61,35.279,37.47,0.17,1.57466776631623,1.27735558699432,0.178134412772399,1.2669349507608
"395","AL0602",131,"6B3Z","6B3I",40.63,-69.3967,2,"MAB",24,24,12,"3/2/2006",3,2,2006,61,"0:18",48,"Spring",4.14,32.613,4.17,32.615,8.78,0.17,0.947678739936937,1.05070270734192,0.178134412772399,1.20944317705336
"396","AL0702",136,"6B3Z","6B3I",40.6067,-69.025,2,"MAB",23,23,11,"3/1/2007",3,1,2007,60,"16:46",67,"Spring",5.34,32.928,4.91,33.051,8.88,0.17,0.952550293898202,1.21979213037829,0.178134412772399,1.21168358323426
"397","AL0801",343,"6B3Z","6B3I",40.935,-69.5067,2,"MAB",25,25,12,"5/3/2008",5,3,2008,124,"4:10",45,"Spring",6.55,32.452,6.57,32.453,10.14,0.17,1.00966331667938,1.12867358201086,0.178134412772399,1.20482792785753
"398","DE0905",1,"6B3Z","6B3I",40.9833,-70.8767,2,"MAB",20,20,10,"5/27/2009",5,27,2009,147,"23:23",52,"Spring",11.54,32.285,7.1,32.485,7.84,0.17,0.898999270889789,1.1787443636857,0.178134412772399,1.17105367408222
"399","DE1004",9,"6B3Z","6B3I",40.1867,-71.75,2,"MAB",19,19,9,"5/27/2010",5,27,2010,147,"13:15",81,"Spring",12.32,32.13,9.24,33.984,71.73,0.17,1.85621516481121,0.929298231444115,0.178134412772399,1.10144220297218
"400","HB1102",3,"6B3","6B3",38.425,-73.7683,1,"MAB",7,7,4,"3/3/2011",3,3,2011,62,"20:16",67,"Spring",6.99,33.434,7.19,33.5,7.12,0.17,0.857633985150008,0.987515620688699,0.178134412772399,1.08880478564153
"401","HB1201",602,"6B3Z","6B3I",38.72,-73.705,1,"MAB",11,11,5,"3/1/2012",3,1,2012,61,"18:38",58,"Spring",8.81,33.095,9.13,33.621,5.37,0.17,0.736794754924361,1.09628041430284,0.178134412772399,1.06410244242644
"402","HB1301",2562,"6B3Z","6B3I",38.45,-73.39,1,"MAB",7,7,4,"3/15/2013",3,15,2013,74,"17:09",116,"Spring",7.1,33.649,12.66,35.518,5.11,0.17,0.715585551893196,0.938386168139627,0.178134412772399,1.0260449596522
"403","HB1401",4880,"6B3Z","6B3I",38.3833,-73.9583,1,"MAB",7,7,4,"4/2/2014",4,2,2014,92,"18:54",61,"Spring",8.58,33.999,7.6,34.007,24.25,0.17,1.38623135057953,1.29408057281025,0.178134412772399,1.04911220147711
"404","HB1501",7682,"6B3Z","6B3I",39.7433,-73.1933,2,"MAB",16,16,8,"3/30/2015",3,30,2015,89,"12:37",44,"Spring",6.11,33.887,6.11,33.891,7.16,0.17,0.860038389807193,1.01252009183916,0.178134412772399,1.06575657355612
"405","GU1608",29,"6B3Z","6B3I",37.0833,-74.9117,1,"MAB",5,5,2,"5/24/2016",5,24,2016,145,"10:12",50,"Spring",12.77,33.177,10.71,33.538,8.22,0.17,0.919339636787413,1.10757895251483,0.178134412772399,1.08976923992134
"406","GU1701",46,"6B3Z","6B3I",37.3317,-74.6667,1,"MAB",4,4,1,"5/20/2017",5,20,2017,140,"18:49",72,"Spring",15.89,33.223,8.76,34.017,38.16,0.17,1.58257466525831,1.10656238527318,0.178134412772399,1.09182563411541
"407","HB1802",6197,"6B3Z","6B3I",40.9983,-70.355,2,"MAB",24,24,12,"5/1/2018",5,1,2018,121,"23:17",40,"Spring",8.24,32.79,6.97,32.948,21.09,0.17,1.32582341900274,1.20818848205997,0.178134412772399,1.14578609689948
"408","HB1901",8288,"6B3Z","6B3I",40.635,-70.5367,2,"MAB",23,23,11,"4/11/2019",4,11,2019,101,"23:12",62,"Spring",6.03,32.774,NA,NA,13.32,0.17,1.1272668183189,0.987865770191706,0.178134412772399,1.08454313637577
"409","HB2001",2712,"6B3Z","6B3I",39.0717,-72.8133,1,"MAB",10,10,4,"3/15/2020",3,15,2020,75,"2:07",116,"Spring",8.38,33.254,13.71,35.476,11.38,0.17,1.05937405906596,0.884039172194013,0.178134412772399,1.05884695244674
"410","GU2102",5,"6B3Z","6B3I",40.1583,-71.0833,2,"MAB",18,18,9,"5/15/2021",5,15,2021,135,"6:44",142,"Spring",10.76,32.776,13.88,35.746,46.24,0.17,1.66581542799094,0.998111622191214,0.178134412772399,1.03695348638201
"411","NO7702",64,"6B3","6B5",40.3667,-70.3167,2,"MAB",23,23,11,"6/1/1977",6,1,1977,152,"6:25",75,"Summer",NA,NA,NA,NA,51.65,0.29,1.71428783740514,1.33955935718476,0.0930535692506009,1.33955935718476
"412","AL7807",3,"6B3","6B5",35.4667,-75.25,1,"MAB",3,3,3,"6/24/1978",6,24,1978,175,"8:52",26,"Summer",25.15,34.729,20.2,35.689,9.23,0.29,0.971971276399756,1.27317296031917,0.0930535692506009,1.30636615875197
"413","AL7906",51,"6B3","6B5",39.7167,-74.05,1,"MAB",13,13,6,"7/4/1979",7,4,1979,185,"15:28",15,"Summer",NA,NA,NA,NA,2.83,0.29,0.473486970064568,1.17110156285922,0.0930535692506009,1.26127796012105
"414","DE8003",56,"6B3","6B5",40.5167,-71.6,2,"MAB",19,19,9,"6/3/1980",6,3,1980,155,"3:09",75,"Summer",15.79,33.043,NA,33.53,90.89,0.29,1.95920839654615,1.29043453106789,0.0930535692506009,1.26856710285776
"415","AL8107",30,"6B3","6B5",36.6833,-74.75,1,"MAB",4,4,1,"7/12/1981",7,12,1981,193,"10:03",84,"Summer",NA,NA,NA,NA,72.32,0.29,1.8601282965422,1.25162771926037,0.0930535692506009,1.26517922613828
"416","AL8206",15,"6B3","6B5",39.6333,-73.6,1,"MAB",11,11,5,"6/3/1982",6,3,1982,154,"3:18",33,"Summer",NA,NA,NA,NA,11.71,0.29,1.07390155831421,1.25233254532526,0.0930535692506009,1.24773386376638
"417","AL8304",55,"6B3","6B5",38.9667,-73.1333,1,"MAB",10,10,4,"6/1/1983",6,1,1983,152,"0:08",80,"Summer",14.81,31.812,7.96,33.618,81.78,0.29,1.91341645005441,1.20017501470817,0.0930535692506009,1.23313427464418
"418","AL8406",67,"6B3","6B5",38.3333,-74.2667,1,"MAB",8,8,5,"7/11/1984",7,11,1984,193,"4:25",57,"Summer",NA,NA,NA,NA,18.59,0.29,1.27265369742982,1.23195672706281,0.0930535692506009,1.2453053074849
"419","AL8507",138,"6B3","6B5",36.1667,-75.3833,1,"MAB",2,2,2,"7/28/1985",7,28,1985,209,"11:47",34,"Summer",NA,NA,NA,NA,7.31,0.29,0.872447647789013,1.24096191495334,0.0930535692506009,1.23541078426199
"420","AL8604",223,"6B3","6B5",39.6667,-73.0333,2,"MAB",16,16,8,"8/9/1986",8,9,1986,221,"18:45",49,"Summer",NA,NA,NA,NA,19.33,0.29,1.2894774663446,1.09125976026686,0.0930535692506009,1.20333719246329
"421","AL8705",183,"6B3","6B5",38.1,-74.7167,1,"MAB",8,8,5,"7/14/1987",7,14,1987,195,"10:37",35,"Summer",NA,NA,NA,NA,8.34,0.29,0.928651846653695,1.24539968289455,0.0930535692506009,1.20195061997714
"422","AL8807",5,"6B3","6B5",38.4333,-73.6667,1,"MAB",7,7,4,"7/9/1988",7,9,1988,191,"0:08",80,"Summer",NA,NA,NA,NA,33.77,0.29,1.53039182140104,1.37879220398964,0.0930535692506009,1.23767405783344
"423","AM9101",83,"6B3","",40.9167,-69.1,2,"MAB",23,23,11,"8/1/1991",8,1,1991,213,"13:13",70,"Summer",NA,NA,NA,NA,48.91,0.29,1.69068328004911,1.18313927729027,0.0930535692506009,1.22791056787893
"424","AL9206",53,"6B3","",40.9,-69.1,2,"MAB",23,23,11,"6/8/1992",6,8,1992,160,"1:22",70,"Summer",NA,NA,NA,NA,32.98,0.29,1.52015588694486,1.36829434638161,0.0930535692506009,1.25337705416459
"425","DE9405",69,"6B3","",39.8667,-73.0833,2,"MAB",15,15,7,"6/9/1994",6,9,1994,160,"11:28",68,"Summer",NA,NA,NA,NA,16.14,0.29,1.21178776290089,1.24907023681463,0.0930535692506009,1.28493914947414
"426","AL9507",71,"6B3","",37.2667,-74.75,1,"MAB",4,4,1,"6/23/1995",6,23,1995,174,"12:21",61,"Summer",20.68,32.923,9.05,33.62,7.3,0.29,0.871864702088195,1.16665579544299,0.0930535692506009,1.26919037198383
"427","AL9609",443,"6B3","",40.4783,-68.9683,2,"MAB",23,23,11,"8/26/1996",8,26,1996,239,"1:59",76,"Summer",17.72,31.798,9.02,32.344,37.8,0.29,1.57915455716245,1.46792679905195,0.0930535692506009,1.28701729099629
"428","AL9709",91,"6B3","",36.7217,-74.8483,1,"MAB",5,5,2,"7/25/1997",7,25,1997,206,"23:04",47,"Summer",24.25,NA,10.53,NA,24.65,0.29,1.39436411262713,1.45149449114674,0.0930535692506009,1.34068833376758
"429","AL9807",53,"6B3","",39.9733,-70.0517,2,"MAB",22,22,11,"6/1/1998",6,1,1998,152,"11:04",184,"Summer",NA,NA,NA,NA,54.6,0.29,1.73834446010449,1.50160685955696,0.0930535692506009,1.36735083640265
"430","IS9901",1,"6B3Z","6B3I",41.2433,-70.79,2,"MAB",25,25,12,"8/21/1999",8,21,1999,233,"18:30",21,"Summer",19.99,31.953,19.97,31.956,9.44,0.29,0.981592117214081,1.2320898984095,0.0930535692506009,1.36395476872163
"431","NS0201",1,"6B3Z","6B3I",39.0833,-72.855,1,"MAB",10,10,4,"8/14/2002",8,14,2002,226,"9:20",94,"Summer",NA,NA,NA,NA,51.16,0.29,1.71015969194601,1.33792773026925,0.0930535692506009,1.39820915568688
"432","AL0405",70,"6B3Z","6B3I",40.975,-71.5083,2,"MAB",20,20,10,"6/1/2004",6,1,2004,153,"0:20",51,"Summer",13.11,32.612,5.78,33.085,55.01,0.29,1.74158488892454,1.33389256927892,0.0930535692506009,1.37140230973227
"433","AL0505",65,"6B3Z","6B3I",41.555,-69.7467,2,"MAB",25,25,12,"6/1/2005",6,1,2005,152,"22:45",27,"Summer",8.46,30.364,8.39,30.39,3.25,0.29,0.530839778616521,1.37450398368591,0.0930535692506009,1.35600420824011
"434","AL0605",54,"6B3Z","6B3I",40.3417,-69.75,2,"MAB",23,23,11,"6/6/2006",6,6,2006,157,"13:31",74,"Summer",13.44,32.555,9.1,33.513,18.5,0.29,1.27056238769733,1.30405856150082,0.0930535692506009,1.31649454862888
"435","DE0709",1,"6B3Z","6B3I",41.2317,-71.0333,2,"MAB",20,20,10,"8/15/2007",8,15,2007,227,"2:08",38,"Summer",18.81,31.919,12.2,32.445,33.14,0.29,1.52224856128769,1.27648651316176,0.0930535692506009,1.32537387157933
"436","DE0808",51,"6B3Z","6B3I",39.615,-74.175,1,"MAB",13,13,6,"8/18/2008",8,18,2008,231,"8:43",16,"Summer",22.48,29.835,17.44,31.176,4.4,0.29,0.657533887557986,1.38594336068639,0.0930535692506009,1.33497699766276
"437","DE0905",36,"6B3Z","6B3I",38.2233,-74.71,1,"MAB",8,8,5,"6/1/2009",6,1,2009,152,"1:04",33,"Summer",18.18,31.319,10.3,32.687,3.89,0.29,0.605843539058089,1.25819136361086,0.0930535692506009,1.31983675652915
"438","DE1004",103,"6B3Z","6B3I",41.27,-69.5083,2,"MAB",25,25,12,"6/5/2010",6,5,2010,156,"14:58",26,"Summer",9.73,31.818,9.45,31.863,3.31,0.29,0.538448051710217,1.42040036791998,0.0930535692506009,1.32901603337596
"439","DE1105",67,"6B3","6B3",40.3517,-69.645,2,"MAB",23,23,11,"6/9/2011",6,9,2011,160,"1:43",72,"Summer",15.16,32.276,7.75,32.532,33.61,0.29,1.52833811232484,1.31230357168072,0.0930535692506009,1.33066503541194
"440","HB1202",97,"6B3Z","6B3I",40.5633,-68.875,2,"MAB",23,23,11,"6/13/2012",6,13,2012,165,"23:50",71,"Summer",14.05,32.855,10.23,32.923,19.62,0.29,1.29589681867899,1.17909861108528,0.0930535692506009,1.31118745499665
"441","EX1305",2,"6B3Z","6B3I",40.745,-70.1633,2,"MAB",24,24,12,"8/25/2013",8,25,2013,237,"6:49",40,"Summer",16.83,32.515,13.44,32.629,40.87,0.29,1.61294271588699,1.32357340134063,0.0930535692506009,1.2987134631275
"442","GU1608",208,"6B3Z","6B3I",40.6633,-70.9183,2,"MAB",19,19,9,"6/15/2016",6,15,2016,167,"8:11",68,"Summer",13.89,32.42,8.83,33.292,5.95,0.29,0.784973709954401,1.10547713912258,0.0930535692506009,1.26817061822984
"443","GU1701",149,"6B3Z","6B3I",41.1633,-71.0017,2,"MAB",20,20,10,"6/6/2017",6,6,2017,157,"0:34",37,"Summer",11.75,31.655,9.81,32.084,13.81,0.29,1.14472984082465,1.14167831554159,0.0930535692506009,1.21242620775416
"444","GU1804",4,"6B3Z","6B3I",40.9967,-71.085,2,"MAB",20,20,10,"8/23/2018",8,23,2018,235,"5:51",49,"Summer",19.8,32.12,11.53,32.61,17.73,0.29,1.25224605047312,1.38184869934367,0.0930535692506009,1.22633523328675
"445","GU1902",97,"6B3Z","6B3I",40.835,-69.0733,2,"MAB",23,23,11,"8/26/2019",8,26,2019,238,"9:09",71,"Summer",19.6,33.337,13.71,33.741,30.45,0.29,1.48565045753267,1.35154946520457,0.0930535692506009,1.26082540411061
"446","PC2104",27,"6B3Z","6B3I",39.9983,-72.5083,2,"MAB",15,15,7,"8/8/2021",8,8,2021,220,"8:18",65,"Summer",22.96,32.664,9.27,33.435,29.37,0.29,1.47004278755721,1.46538940630154,0.0930535692506009,1.28918860510279
"447","KE7711",87,"6B3","6B5",40.5167,-71.6,2,"MAB",19,19,9,"12/12/1977",12,12,1977,346,"18:37",73,"Winter",NA,NA,NA,NA,8.07,0.17,0.911423965376295,0.974695951675946,0.177622065897126,0.974695951675946
"448","DE7802",3,"6B3","6B5",35.4667,-75.25,1,"MAB",3,3,3,"2/16/1978",2,16,1978,47,"13:15",27,"Winter",2.88,32.128,2.88,32.24,3.66,0.17,0.573451822035485,0.307832229038132,0.177622065897126,0.641264090357039
"449","AL7913",44,"6B3","6B5",40.1667,-70.7667,2,"MAB",18,18,9,"12/10/1979",12,10,1979,344,"22:22",130,"Winter",12.9,33.978,12.64,35.597,12.71,0.17,1.1070402902232,0.791300210196264,0.177622065897126,0.691276130303447
"450","AL8002",1,"6B3","6B5",35.6833,-74.9667,1,"MAB",2,2,2,"2/28/1980",2,28,1980,59,"16:08",53,"Winter",6.61,34.116,6.71,34.153,8.91,0.17,0.95400116768157,0.969526096191139,0.177622065897126,0.76083862177537
"451","AL8114",78,"6B3","6B5",40.9167,-69.1,2,"MAB",23,23,11,"12/19/1981",12,19,1981,353,"0:55",76,"Winter",7.38,32.407,7.4,32.418,9.42,0.17,0.977952121201462,1.03655309212471,0.177622065897126,0.815981515845238
"452","DE8209",119,"6B3","6B5",39.8667,-71.8167,2,"MAB",14,14,7,"12/15/1982",12,15,1982,349,"12:13",168,"Winter",12.08,33.665,NA,35.485,6.51,0.17,0.819214799882384,1.03633542493294,0.177622065897126,0.828309410496636
"453","AL8301",2,"6B3","6B5",36.8167,-74.8333,1,"MAB",5,5,2,"2/27/1983",2,27,1983,58,"22:12",46,"Winter",NA,NA,NA,NA,3.89,0.17,0.599337132992489,0.725240678263029,0.177622065897126,0.911791100341615
"454","DE8401",78,"6B3","6B5",40.8833,-69.5667,2,"MAB",24,24,12,"1/24/1984",1,24,1984,24,"5:46",38,"Winter",4.65,32.655,4.65,32.65,3.19,0.17,0.515211304327802,0.653851791948723,0.177622065897126,0.884301416692107
"455","AL8502",3,"6B3","6B5",38.2,-73.6667,1,"MAB",7,7,4,"2/27/1985",2,27,1985,58,"1:10",377,"Winter",NA,NA,NA,NA,19.44,0.17,1.29059104254934,0.538624026119719,0.177622065897126,0.798121002677823
"456","DE8601",14,"6B3","6B5",36.85,-75.0667,1,"MAB",5,5,2,"1/11/1986",1,11,1986,11,"12:35",38,"Winter",10.87,34.376,10.9,34.392,10.35,0.17,1.01849245340147,0.803030641564438,0.177622065897126,0.751416512565769
"457","DE8701",7,"6B3","6B5",36.3833,-75.25,1,"MAB",2,2,2,"1/8/1987",1,8,1987,8,"10:43",37,"Winter",9.99,33.704,9.95,33.713,5.99,0.17,0.78354628227035,0.709144792566814,0.177622065897126,0.685978386092545
"458","AL8811",16,"6B3","6B5",40.7833,-70.1,2,"MAB",24,24,12,"12/1/1988",12,1,1988,336,"0:18",33,"Winter",10.5,32.514,10.48,32.457,6.72,0.17,0.832828129539353,0.770682405061471,0.177622065897126,0.695066731452233
"459","DE8901",23,"6B3","6B5",40.8167,-69.9,2,"MAB",24,24,12,"1/10/1989",1,10,1989,10,"1:41",31,"Winter",3.99,32.866,4,32.836,148.84,0.17,2.17296760877088,0.942522155512761,0.177622065897126,0.752800804165041
"460","DE9001",130,"6B3","6B5",40.35,-70.85,2,"MAB",19,19,9,"1/14/1990",1,14,1990,14,"13:39",98,"Winter",6.43,33.302,13.22,35.329,50.97,0.17,1.70803828052824,1.30804056219239,0.177622065897126,0.906684111379576
"461","DE9101",3,"6B3","6B5",40.95,-71.1667,2,"MAB",20,20,10,"1/4/1991",1,4,1991,4,"3:17",52,"Winter",9.63,33.201,9.67,33.207,6.61,0.17,0.825750581348028,0.973329253458516,0.177622065897126,0.940743833758392
"462","DE9201",44,"6B3","6B5",41.4333,-69.6333,2,"MAB",25,25,12,"1/10/1992",1,10,1992,10,"3:49",26,"Winter",6.33,32.488,6.33,32.488,3.62,0.17,0.568788212315347,0.945283987570737,0.177622065897126,0.987971672759176
"463","AL9303",112,"6B3","6B5",40.0833,-69.2167,2,"MAB",22,22,11,"2/24/1993",2,24,1993,55,"16:29",122,"Winter",5.07,32.84,10.33,34.653,6.2,0.17,0.798305282021977,1.04352929465513,0.177622065897126,1.04254105067791
