"","cruise_name","station","zoo_gear","ich_gear","lat","lon","region","region_name","strata_47","strata_46","strata_26","date","month","day","year","doy","time","depth","season","sfc_temp","sfc_salt","btm_temp","btm_salt","cluhar_10m2","scosco_10m2","pepspp_10m2","ammspp_10m2","fishsum","min_nonzero","log10_FF","log_mean_FF","sd_FF","runMean_FF"
"443","DE9401",1,"6B3","6B5",41.3333,-71.3667,2,"MAB",20,20,10,"1/6/1994",1,6,1994,6,"19:15",36,"Winter",4.55,NA,5.85,NA,0,0,0,7.54,7.54,0.6,0.894316062684438,1.92603892601156,0.61257450370783,1.59162292978711
"444","EN261",1,"","6B3I",40.99,-68.99,2,"MAB",23,23,11,"2/11/1995",2,11,1995,42,"1:32",77,"Winter",6.27,33.247,6.28,33.248,0,0,0,7.72,7.72,0.6,0.904174368284164,1.77200467429345,0.61257450370783,1.59544138976841
"445","EN276",3,"","6B3I",40.79,-68.98,2,"MAB",23,23,11,"1/11/1996",1,11,1996,11,"23:50",72,"Winter",NA,NA,NA,NA,11.13,0,0,200.34,211.47,0.6,2.32586443661535,2.62359610677746,0.61257450370783,1.83512856525543
"446","OC298",1,"","6B3I",41,-68.98,2,"MAB",23,23,11,"2/12/1997",2,12,1997,43,"2:51",73,"Winter",5.6,32.259,5.62,32.27,5.36,0,0,1951.04,1956.4,0.6,3.29152424500807,2.6617652989031,0.61257450370783,2.0066408664183
"447","AL9801",1,"","6B3I",40.98,-68.99,2,"MAB",23,23,11,"1/8/1998",1,8,1998,8,"6:09",76,"Winter",7.35,32.766,7.38,32.784,53.5,0,0,181.9,235.4,0.6,2.37235958252432,1.68392736731762,0.61257450370783,2.13346647466064
"448","AL9901",1,"","6B3I",41,-69,2,"MAB",23,23,11,"1/13/1999",1,13,1999,13,"0:41",76,"Winter",6.37,32.294,6.36,32.43,217.5,0,0,2262,2479.5,0.6,3.39441665566535,2.13557500783688,0.61257450370783,2.1753736910257
"449","AL0001",5,"6B3Z","6B3I",39.4217,-72.895,2,"MAB",15,15,7,"2/10/2000",2,10,2000,41,"22:19",67,"Winter",10.99,35.276,9.54,35.028,0,0,0,0,0,0.6,-0.522878745280338,0.28075251338956,0.61257450370783,1.87712325884492
"450","AL0102",3,"6B3Z","6B3I",39.0767,-72.7967,1,"MAB",10,10,4,"1/30/2001",1,30,2001,30,"16:11",122,"Winter",8.1,33.641,12.81,35.336,0,0,0,0,0,0.6,-0.522878745280338,1.35727963509274,0.61257450370783,1.62385996450798
"451","AL0203",4,"6B3Z","6B3I",36.7417,-75.5867,1,"MAB",5,5,2,"2/8/2002",2,8,2002,39,"18:45",21,"Winter",8.95,33.925,8.81,33.919,0,0,0,5.28,5.28,0.6,0.746634198937579,0.698426770422761,0.61257450370783,1.23119225881191
"452","DE0302",4,"6B3Z","6B3I",38.3533,-73.6133,1,"MAB",7,7,4,"2/7/2003",2,7,2003,38,"0:02",125,"Winter",9.86,34.659,10.06,34.914,0,0,0,0,0,0.6,-0.522878745280338,-0.182947694469583,0.61257450370783,0.857817246454471
"453","AL0402",1,"6B3Z","6B3I",39.2367,-72.4133,2,"MAB",14,14,7,"2/5/2004",2,5,2004,36,"0:17",245,"Winter",9.3,34.595,NA,NA,0,0,0,0,0,0.6,-0.522878745280338,0.752139050759455,0.61257450370783,0.581130055038986
"454","AL0502",2,"6B3Z","6B3I",39.2667,-72.445,2,"MAB",14,14,7,"2/1/2005",2,1,2005,32,"14:23",155,"Winter",8.04,33.519,NA,NA,0,0,0,0,0,0.6,-0.522878745280338,0.553840340805493,0.61257450370783,0.635747620522173
"455","AL0602",2,"6B3Z","6B3I",38.9,-72.935,1,"MAB",10,10,4,"2/8/2006",2,8,2006,39,"9:16",108,"Winter",8.9,33.252,13.61,35.494,0,0,0,0,0,0.6,-0.522878745280338,0.807235327036839,0.61257450370783,0.525738758910993
"456","AL0702",1,"6B3Z","6B3I",39.74,-73.6067,1,"MAB",11,11,5,"2/7/2007",2,7,2007,38,"13:39",36,"Winter",4.59,32.315,4.59,32.328,0,0,0,0,0,0.6,-0.522878745280338,0.00907721052413805,0.61257450370783,0.387868846931268
"457","DE0802",1,"6B3Z","6B3I",41.3933,-71.41,2,"MAB",21,21,10,"1/23/2008",1,23,2008,23,"1:04",33,"Winter",5.25,31.725,6.03,32.144,0,0,0,0,0,0.6,-0.522878745280338,1.44076218450852,0.61257450370783,0.712610822726889
"458","DE0902",1,"6B3Z","6B3I",41.2283,-71.0817,2,"MAB",20,20,10,"1/26/2009",1,26,2009,26,"22:23",41,"Winter",3.8,32.436,5.49,32.861,0,0,0,180.44,180.44,0.6,2.25705427794466,1.62532477439685,0.61257450370783,0.887247967454367
"459","DE1001",1,"6B3Z","6B3I",41.3117,-70.8467,2,"MAB",25,25,12,"2/2/2010",2,2,2010,33,"22:06",27,"Winter",2.4,32.253,2.48,32.306,0,0,0,623.22,623.22,0.6,2.79485038844861,1.61390624338222,0.61257450370783,1.09926114796971
"460","DE1102",1,"6B3","6B3",41.4017,-71.1517,2,"MAB",21,21,10,"2/1/2011",2,1,2011,32,"18:15",23,"Winter",1.57,31.921,1.58,31.927,0,0,0,2.39,2.39,0.6,0.429752280002408,1.68021678711766,0.61257450370783,1.27385743998588
"461","DE1202",1,"6B3","6B3",40.8933,-69.0933,2,"MAB",23,23,11,"2/3/2012",2,3,2012,34,"5:07",73,"Winter",7.7,32.611,7.6,32.793,22.44,0,0,456.28,478.72,0.6,2.6803536464173,0.463088202441656,0.61257450370783,1.36465963836938
"462","PC1301",1,"6B3Z","6B3I",36.9583,-75.8067,1,"MAB",6,6,3,"2/10/2013",2,10,2013,41,"18:37",14,"Winter",7.18,32.074,6.75,32.077,2.57,0,0,0,2.57,0.6,0.457881896733992,0.321569536940641,0.61257450370783,1.1408211088558
"463","HB1701",1,"6B3Z","6B3I",41.2517,-71.1733,2,"MAB",20,20,10,"2/11/2017",2,11,2017,42,"16:56",41,"Winter",5.88,33.228,5.93,33.249,0,0,0,733.44,733.44,0.6,2.86554219538083,0.784266639068904,0.61257450370783,0.972609481790216
